Scan:    409          RBS2061 2015-10-23 +21 48 02.0
          RADIO                  Ta*   
        km/s-BAR                 XX
     447.5454165531344302     -0.0038747
     448.7531564071790058      0.0044009
     449.9608962611902712     -0.0007947
     451.1686361152681570      0.0020507
     452.3763759692794792     -0.0041382
     453.5841158233240549     -0.0070638
     454.7918556774019407     -0.0136080
     455.9995955314132061     -0.0015062
     457.2073353854578386      0.0000385
     458.4150752395357244     -0.0009483
     459.6228150935469898      0.0001424
     460.8305549476248757      0.0049961
     462.0382948016694513      0.0154851
     463.2460346556807735      0.0059184
     464.4537745097586026      0.0012079
     465.6615143638031782     -0.0019896
     466.8692542178145004     -0.0019506
     468.0769940718923294      0.0074574
     469.2847339259369051      0.0035970
     470.4924737799482273      0.0055667
     471.7002136340261131     -0.0074285
     472.9079534880373785      0.0012058
     474.1156933420819541      0.0039517
     475.3234331961598400     -0.0042450
     476.5311730501711622     -0.0105917
     477.7389129042157379      0.0017771
     478.9466527582936237     -0.0141717
     480.1543926123048891     -0.0143090
     481.3621324663494647     -0.0074572
     482.5698723204273506     -0.0028681
