Scan:    445  RXSJ0155.6+3115 2015-10-24 +04 04 30.0
          RADIO                  Ta*   
        km/s-BAR                 I
     457.7521565707266404     -0.0043335
     458.9598439362571867      0.0005001
     460.1675313017543658     -0.0014526
     461.3752186672516018     -0.0022657
     462.5829060327820343     -0.0059410
     463.7905933982792703     -0.0021821
     464.9982807637764495     -0.0070716
     466.2059681293069957     -0.0079054
     467.4136554948041180     -0.0085857
     468.6213428603013540      0.0023529
     469.8290302258318434     -0.0045770
     471.0367175913290794     -0.0053887
     472.2444049568263154     -0.0047922
     473.4520923223567479      0.0032106
     474.6597796878539839     -0.0018612
     475.8674670533511630     -0.0056139
     477.0751544188817093     -0.0128307
     478.2828417843788884     -0.0046452
     479.4905291498760675     -0.0111879
     480.6982165154065569     -0.0094258
     481.9059038809037929     -0.0060419
     483.1135912464009721     -0.0049415
     484.3212786119314615     -0.0040310
     485.5289659774286406     -0.0112405
     486.7366533429258766     -0.0138281
     487.9443407084563660     -0.0139753
     489.1520280739536020     -0.0181722
