#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Length, Min. Wavelength, Max. Wavelength, Release Date, s_region, jpegURL, Product Group ID, Object ID
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, float, float, string, string, string, string
dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,t_obs_release,s_region,jpegURL,obsid,objID
spectrum,FUSE,FUV,,,UV,WD2247+583,WDA,p2510101000,342.467812,58.575792,P251,Oliveira,2,52109.79475694,52110.25453966,20017,90,119,NaN,CIRCLE ICRS 342.467812 58.575792 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p2510101/p251010100000specttagf.gif,3001003919,3001004310
spectrum,FUSE,FUV,,,UV,WD2309+105,WD O,p1044101000,348.090166667,10.78425,P104,Sembach,2,51744.4253125,51744.80697917,14810,90,119,NaN,CIRCLE ICRS 348.090166667 10.78425 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1044101/p104410100000spechistf.gif,3001003292,3001001634
spectrum,FUSE,FUV,,,UV,WD2317-05,O SUBDWARF,m1080801000,349.99325,-5.1655277778,M108,Kruk,2,51717.77246528,51717.87622685,6228,90,119,NaN,CIRCLE ICRS 349.99325 -5.1655277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1080801/m108080100000spechistf.gif,3001002827,3001001374
spectrum,FUSE,FUV,,,UV,WD2317-05,O SUBDWARF,p1044301000,349.99325,-5.1655277778,P104,Sembach,2,51725.22033565,51725.79009259,21779,90,119,NaN,CIRCLE ICRS 349.99325 -5.1655277778 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1044301/p104430100000spechistf.gif,3001003296,3001001638
spectrum,FUSE,FUV,,,UV,WD2319+691,WDA,g9211501000,350.325,69.438333,G921,Dupuis,2,53979.72927083,53980.00366428,16642,90,119,NaN,CIRCLE ICRS 350.325 69.438333 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g9211501/g921150100000specttagf.gif,3001002361,3001001149
spectrum,FUSE,FUV,,,UV,WD2319+691,WDA,g9211502000,350.325,69.438333,G921,Dupuis,2,53980.82571759,53981.19002215,17300,90,119,NaN,CIRCLE ICRS 350.325 69.438333 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g9211502/g921150200000specttagf.gif,3001002362,3001004970
spectrum,FUSE,FUV,,,UV,WD2319+691,WDA,g9211503000,350.325,69.438333,G921,Dupuis,2,53981.51922454,53982.01295311,31317,90,119,NaN,CIRCLE ICRS 350.325 69.438333 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g9211503/g921150300000specttagf.gif,3001002363,3001004971
spectrum,FUSE,FUV,,,UV,WD2321-549,WDA,z9034201000,351.127917,-54.693333,Z903,Dupuis,2,52477.21579861,52477.50057147,14471,90,119,NaN,CIRCLE ICRS 351.127917 -54.693333 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9034201/z903420100000specttagf.gif,3001005095,3001002746
spectrum,FUSE,FUV,,,UV,WD2331-475,WDA,m1051701000,353.509708,-47.241,M105,Dupuis,2,52540.36591435,52540.5361112,8291,90,119,NaN,CIRCLE ICRS 353.509708 -47.241 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1051701/m105170100000specttagf.gif,3001002714,3001001312
spectrum,FUSE,FUV,,,UV,WD2331-475,WD O,m1121702000,353.509708333,-47.241,M112,Friedman,2,51792.06975694,51792.19533538,3318,90,119,NaN,CIRCLE ICRS 353.509708333 -47.241 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/m1121702/m112170200000specttagf.gif,3001002832,3001001379
spectrum,FUSE,FUV,,,UV,WD2331-475,WD O,p1044201000,353.509708333,-47.241,P104,Sembach,2,51718.59450231,51718.92457176,19356,90,119,NaN,CIRCLE ICRS 353.509708333 -47.241 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1044201/p104420100000spechistf.gif,3001003293,3001001635
spectrum,FUSE,FUV,,,UV,WD2331-475,WD O,p1044202000,353.509708333,-47.241,P104,Sembach,2,51489.59512731,51490.08949074,20180,90,119,NaN,CIRCLE ICRS 353.509708333 -47.241 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/p1044202/p104420200000spechistf.gif,3001003294,3001001636
spectrum,FUSE,FUV,,,UV,WD2331-475,WD O,p1044203000,353.509708,-47.241,P104,Sembach,2,52485.16739583,52486.31940972,26827,90,119,NaN,CIRCLE ICRS 353.509708 -47.241 0.00277777777778,http://archive.stsci.edu/browse/previews/fuse/p1044203/p104420300000spechistf.gif,3001003295,3001001637
spectrum,FUSE,FUV,,,UV,WD2353+026,WDA,e5681801000,359.115708,2.951542,E568,Holberg,2,53360.21771991,53360.43640128,5604,90,119,NaN,CIRCLE ICRS 359.115708 2.951542 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e5681801/e568180100000specttagf.gif,3001001911,3001000930
spectrum,FUSE,FUV,,,UV,We21,CENT. STAR PLAN. NEB.,z9111502000,191.463458,-64.1605,Z911,Andersson,2,52864.88747685,52865.37263735,28959,90,119,NaN,CIRCLE ICRS 191.463458 -64.1605 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z9111502/z911150200000specttagf.gif,3001005228,3001003286
spectrum,FUSE,FUV,,,UV,WOLF1346,WDA,b1190501000,308.591,25.063583,B119,Holberg,2,52103.12084491,52103.35057391,5703,90,119,NaN,CIRCLE ICRS 308.591 25.063583 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b1190501/b119050100000specttagf.gif,3001000791,3001004027
spectrum,FUSE,FUV,,,UV,WOLF1346-BKGD,SKY BACKGROUND,s4052301000,308.591,25.063583,S405,Blair,2,52117.85012731,52118.28258916,12288,90,119,NaN,POSITION 308.591 25.063583,http://archive.stsci.edu/browse/previews/fuse/s4052301/s405230100000specttagf.gif,3001004134,3001004838
spectrum,FUSE,FUV,,,UV,WOLF1346-BKGD,SKY BACKGROUND,s4052302000,308.591,25.063583,S405,Blair,2,52118.38748843,52118.53915446,7978,90,119,NaN,POSITION 308.591 25.063583,http://archive.stsci.edu/browse/previews/fuse/s4052302/s405230200000specttagf.gif,3001004135,3001004839
spectrum,FUSE,FUV,,,UV,WPVS007,SEYFERT GALAXY,d8060201000,9.815875,-51.283861,D806,Leighly,2,52949.86034722,52951.08093144,48380,90,119,NaN,CIRCLE ICRS 9.815875 -51.283861 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d8060201/d806020100000specttagf.gif,3001001487,3001004688
spectrum,FUSE,FUV,,,UV,WR2,WN,g0390101000,16.345917,60.421917,G039,Herald,2,54033.15988426,54033.32507125,9931,90,119,NaN,CIRCLE ICRS 16.345917 60.421917 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/g0390101/g039010100000specttagf.gif,3001002256,3001001090
spectrum,FUSE,FUV,,,UV,WR42-HD97152,WC,b0130101000,167.517042,-60.979167,B013,St-Louis,2,52337.29204861,52337.29903935,604,90,119,NaN,CIRCLE ICRS 167.517042 -60.979167 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0130101/b013010100000spechistf.gif,3001000456,3001003442
spectrum,FUSE,FUV,,,UV,WR42-HD97152,WC,b0130102000,167.517042,-60.979167,B013,St-Louis,2,52339.32195602,52339.32894676,604,90,119,NaN,CIRCLE ICRS 167.517042 -60.979167 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0130102/b013010200000spechistf.gif,3001000457,3001003443
spectrum,FUSE,FUV,,,UV,WR42-HD97152,WC,b0130103000,167.517042,-60.979167,B013,St-Louis,2,52340.62386574,52340.63084491,603,90,119,NaN,CIRCLE ICRS 167.517042 -60.979167 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0130103/b013010300000spechistf.gif,3001000458,3001003444
spectrum,FUSE,FUV,,,UV,WR42-HD97152,WC,b0130104000,167.517042,-60.979167,B013,St-Louis,2,52342.03641204,52342.0433912,603,90,119,NaN,CIRCLE ICRS 167.517042 -60.979167 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0130104/b013010400000spechistf.gif,3001000459,3001003445
spectrum,FUSE,FUV,,,UV,WR42-HD97152,WC,b0130105000,167.517042,-60.979167,B013,St-Louis,2,52343.14850694,52343.15542824,592,90,119,NaN,CIRCLE ICRS 167.517042 -60.979167 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0130105/b013010500000spechistf.gif,3001000460,3001003446
spectrum,FUSE,FUV,,,UV,WR42-HD97152-BKGD,SKY BACKGROUND,s4055301000,167.517042,-60.979167,S405,Blair,2,52336.88324074,52337.25116609,29062,90,119,NaN,POSITION 167.517042 -60.979167,http://archive.stsci.edu/browse/previews/fuse/s4055301/s405530100000specttagf.gif,3001004193,3001005253
spectrum,FUSE,FUV,,,UV,WR79-HD152270,WC,b0130207000,253.582083,-41.819861,B013,St-Louis,2,52502.42943287,52502.45592593,2265,90,119,NaN,CIRCLE ICRS 253.582083 -41.819861 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0130207/b013020700000spechistf.gif,3001000466,3001000335
spectrum,FUSE,FUV,,,UV,WR79-HD152270,WC,b0130201000,253.582083,-41.819861,B013,St-Louis,2,52098.95888889,52098.95957176,59,90,119,NaN,CIRCLE ICRS 253.582083 -41.819861 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0130201/b013020100000spechistf.gif,3001000461,3001003447
spectrum,FUSE,FUV,,,UV,WR79-HD152270,WC,b0130202000,253.582083,-41.819861,B013,St-Louis,2,52139.98186343,52139.99027778,727,90,119,NaN,CIRCLE ICRS 253.582083 -41.819861 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0130202/b013020200000spechistf.gif,3001000462,3001003448
spectrum,FUSE,FUV,,,UV,WR79-HD152270,WC,b0130203000,253.582083,-41.819861,B013,St-Louis,2,52141.98431713,52141.99361111,795,90,119,NaN,CIRCLE ICRS 253.582083 -41.819861 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0130203/b013020300000spechistf.gif,3001000463,3001003449
spectrum,FUSE,FUV,,,UV,WR79-HD152270,WC,b0130204000,253.582083,-41.819861,B013,St-Louis,2,52144.13592593,52144.14521991,795,90,119,NaN,CIRCLE ICRS 253.582083 -41.819861 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0130204/b013020400000spechistf.gif,3001000464,3001003450
spectrum,FUSE,FUV,,,UV,WR79-HD152270,WC,b0130205000,253.582083,-41.819861,B013,St-Louis,2,52146.08418981,52146.09083333,574,90,119,NaN,CIRCLE ICRS 253.582083 -41.819861 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0130205/b013020500000spechistf.gif,3001000465,3001003451
spectrum,FUSE,FUV,,,UV,WW-CET,DWARF NOVAE,d1450401000,2.852917,-11.478917,D145,Sion,2,52846.22920139,52846.74729836,14803,90,119,NaN,CIRCLE ICRS 2.852917 -11.478917 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1450401/d145040100000specttagf.gif,3001001422,3001000748
spectrum,FUSE,FUV,,,UV,WX-Cen,NOVA-LIKE,d9131001000,198.21875,-63.395944,D913,Schlegel,2,52802.3871875,52802.49662905,6573,90,119,NaN,CIRCLE ICRS 198.21875 -63.395944 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d9131001/d913100100000specttagf.gif,3001001676,3001000846
spectrum,FUSE,FUV,,,UV,WX-Hyi,DWARF NOVAE,s7012102000,32.461667,-63.311389,S701,Andersson,2,53476.69771991,53477.01942555,17970,90,119,NaN,CIRCLE ICRS 32.461667 -63.311389 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/s7012102/s701210200000specttagf.gif,3001004546,3001002282
spectrum,FUSE,FUV,,,UV,WX-Hyi,DWARF NOVAE,u1062001000,32.461667,-63.311389,U106,Blair,2,53886.27944444,53886.63924217,24008,90,119,NaN,CIRCLE ICRS 32.461667 -63.311389 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/u1062001/u106200100000specttagf.gif,3001004758,3001002484
spectrum,FUSE,FUV,,,UV,WX-Hyi,DWARF NOVAE,u1062002000,32.461667,-63.311389,U106,Blair,2,53887.3155787,53888.08903709,40624,90,119,NaN,CIRCLE ICRS 32.461667 -63.311389 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/u1062002/u106200200000specttagf.gif,3001004759,3001002485
spectrum,FUSE,FUV,,,UV,WX-Hyi,DWARF NOVAE,d9050701000,32.461667,-63.311389,D905,Froning,2,52949.31476852,52949.70399351,22213,90,119,NaN,CIRCLE ICRS 32.461667 -63.311389 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d9050701/d905070100000specttagf.gif,3001001614,3001004776
spectrum,FUSE,FUV,,,UV,WX-Hyi,DWARF NOVAE,s7012101000,32.461667,-63.311389,S701,Andersson,2,53476.46353009,53476.51580711,0,90,119,NaN,CIRCLE ICRS 32.461667 -63.311389 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/s7012101/s701210100000specttagf.gif,3001004545,3001005012
spectrum,FUSE,FUV,,,UV,WX-Hyi,DWARF NOVAE,s7012103000,32.461667,-63.311389,S701,Andersson,2,53477.05211806,53477.26718388,9314,90,119,NaN,CIRCLE ICRS 32.461667 -63.311389 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/s7012103/s701210300000specttagf.gif,3001004547,3001005013
spectrum,FUSE,FUV,,,UV,WZ-SGE,DWARF NOVAE,b0700301000,302.083333,17.713056,B070,Sion,2,53182.00091435,53183.05628273,35030,90,119,NaN,CIRCLE ICRS 302.083333 17.713056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/b0700301/b070030100000specttagf.gif,3001000673,3001003628
spectrum,FUSE,FUV,,,UV,WZSge,NOVA-LIKE,z0030101000,301.901667,17.704278,Z003,Long,2,52120.40064815,52120.49372685,2385,90,119,NaN,CIRCLE ICRS 301.901667 17.704278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z0030101/z003010100000spechistf.gif,3001004941,3001004901
spectrum,FUSE,FUV,,,UV,WZSge,NOVA-LIKE,z0030102000,301.901667,17.704278,Z003,Long,2,52159.19633102,52159.49516204,8276,90,119,NaN,CIRCLE ICRS 301.901667 17.704278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z0030102/z003010200000spechistf.gif,3001004942,3001004902
spectrum,FUSE,FUV,,,UV,WZSge,NOVA-LIKE,z0030103000,301.901667,17.704278,Z003,Long,2,52181.11825231,52181.35309606,8868,90,119,NaN,CIRCLE ICRS 301.901667 17.704278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z0030103/z003010300000specttagf.gif,3001004943,3001004903
spectrum,FUSE,FUV,,,UV,WZSge,NOVA-LIKE,z0030104000,301.901667,17.704278,Z003,Long,2,52216.23540509,52216.38534939,3407,90,119,NaN,CIRCLE ICRS 301.901667 17.704278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z0030104/z003010400000specttagf.gif,3001004944,3001004904
spectrum,FUSE,FUV,,,UV,WZSge,NOVA-LIKE,z0030105000,301.901667,17.704278,Z003,Long,2,52218.59038194,52218.74301242,2853,90,119,NaN,CIRCLE ICRS 301.901667 17.704278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z0030105/z003010500000specttagf.gif,3001004945,3001004905
spectrum,FUSE,FUV,,,UV,WZSge,NOVA-LIKE,z0030106000,301.901667,17.704278,Z003,Long,2,52220.32489583,52220.61636791,6392,90,119,NaN,CIRCLE ICRS 301.901667 17.704278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z0030106/z003010600000specttagf.gif,3001004946,3001004906
spectrum,FUSE,FUV,,,UV,WZSge,NOVA-LIKE,z0030107000,301.901667,17.704278,Z003,Long,2,52221.36539352,52221.51840178,3869,90,119,NaN,CIRCLE ICRS 301.901667 17.704278 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/z0030107/z003010700000specttagf.gif,3001004947,3001004907
spectrum,FUSE,FUV,,,UV,WZSge-BKGD,SKY BACKGROUND,s4053302000,301.901667,17.704278,S405,Blair,2,53179.09780093,53179.38456552,6068,90,119,NaN,POSITION 301.901667 17.704278,http://archive.stsci.edu/browse/previews/fuse/s4053302/s405330200000specttagf.gif,3001004158,3001003670
spectrum,FUSE,FUV,,,UV,WZSge-BKGD,SKY BACKGROUND,s4053301000,301.901667,17.704278,S405,Blair,2,52180.85519676,52181.07678449,5815,90,119,NaN,POSITION 301.901667 17.704278,http://archive.stsci.edu/browse/previews/fuse/s4053301/s405330100000specttagf.gif,3001004157,3001004850
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,d0050101000,83.92,-66.865056,D005,Hutchings,2,52880.60583333,52880.65375226,4021,90,119,NaN,CIRCLE ICRS 83.92 -66.865056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0050101/d005010100000specttagf.gif,3001001177,3001000634
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,d0050102000,83.92,-66.865056,D005,Hutchings,2,52881.9537963,52882.06124249,6712,90,119,NaN,CIRCLE ICRS 83.92 -66.865056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0050102/d005010200000specttagf.gif,3001001178,3001000635
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,d0050103000,83.92,-66.865056,D005,Hutchings,2,52882.635625,52882.73637813,6353,90,119,NaN,CIRCLE ICRS 83.92 -66.865056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0050103/d005010300000specttagf.gif,3001001179,3001000636
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,d0050104000,83.92,-66.865056,D005,Hutchings,2,52883.680625,52883.7759989,5707,90,119,NaN,CIRCLE ICRS 83.92 -66.865056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0050104/d005010400000specttagf.gif,3001001180,3001000637
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,d0050105000,83.92,-66.865056,D005,Hutchings,2,52884.84990741,52884.96578469,7237,90,119,NaN,CIRCLE ICRS 83.92 -66.865056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0050105/d005010500000specttagf.gif,3001001181,3001000638
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,d0050106000,83.92,-66.865056,D005,Hutchings,2,52886.02798611,52886.08301116,4591,90,119,NaN,CIRCLE ICRS 83.92 -66.865056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0050106/d005010600000specttagf.gif,3001001182,3001000639
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,d0050107000,83.92,-66.865056,D005,Hutchings,2,52823.69277778,52823.73841327,3943,90,119,NaN,CIRCLE ICRS 83.92 -66.865056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0050107/d005010700000specttagf.gif,3001001183,3001000640
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,d0050108000,83.92,-66.865056,D005,Hutchings,2,52876.2137963,52876.24833794,28,90,119,NaN,CIRCLE ICRS 83.92 -66.865056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0050108/d005010800000specttagf.gif,3001001184,3001000641
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,f0160103000,83.924167,-66.862556,F016,Hutchings,2,53762.8953125,53763.03107865,11419,90,119,NaN,CIRCLE ICRS 83.924167 -66.862556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f0160103/f016010300000specttagf.gif,3001002030,3001000958
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,f0160106000,83.924167,-66.862556,F016,Hutchings,2,54001.99145833,54002.04418873,3719,90,119,NaN,CIRCLE ICRS 83.924167 -66.862556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f0160106/f016010600000specttagf.gif,3001002031,3001000959
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,f0160107000,83.924167,-66.862556,F016,Hutchings,2,53934.90509259,53935.01378309,3567,90,119,NaN,CIRCLE ICRS 83.924167 -66.862556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f0160107/f016010700000specttagf.gif,3001002032,3001000960
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,f0160102000,83.924167,-66.862556,F016,Hutchings,2,54001.80008102,54001.8949179,3297,90,119,NaN,CIRCLE ICRS 83.924167 -66.862556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f0160102/f016010200000specttagf.gif,3001002029,3001004322
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,f0160108000,83.924167,-66.862556,F016,Hutchings,2,53930.23939815,53930.39321678,3846,90,119,NaN,CIRCLE ICRS 83.924167 -66.862556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f0160108/f016010800000specttagf.gif,3001002033,3001004323
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,d0050109000,83.92,-66.865056,D005,Hutchings,2,52886.59430556,52886.68383337,5361,90,119,NaN,CIRCLE ICRS 83.92 -66.865056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0050109/d005010900000specttagf.gif,3001001185,3001004547
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,d0050110000,83.92,-66.865056,D005,Hutchings,2,52889.92350694,52890.03588053,6793,90,119,NaN,CIRCLE ICRS 83.92 -66.865056 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0050110/d005011000000specttagf.gif,3001001186,3001004548
spectrum,FUSE,FUV,,,UV,X0535-668,INTERACTING BINARIES,f0160101000,83.924167,-66.862556,F016,Hutchings,2,53948.17538194,53948.33115017,8064,90,119,NaN,CIRCLE ICRS 83.924167 -66.862556 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/f0160101/f016010100000specttagf.gif,3001002028,3001005026
spectrum,FUSE,FUV,,,UV,X1822-37,X-RAY SOURCE,d0040101000,276.444167,-37.105,D004,Hutchings,2,53144.55851852,53144.79318486,10911,90,119,NaN,CIRCLE ICRS 276.444167 -37.105 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d0040101/d004010100000specttagf.gif,3001001176,3001004546
spectrum,FUSE,FUV,,,UV,xiDra,K I-III,e8530302000,268.382208,56.872639,E853,Young,2,54049.88685185,54050.00850351,7807,90,119,NaN,CIRCLE ICRS 268.382208 56.872639 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/e8530302/e853030200000specttagf.gif,3001001938,3001000934
spectrum,FUSE,FUV,,,UV,XX-Cam,IRREGULAR VARIABLES,d9010201000,62.161446,53.360933,D901,Clayton,2,52909.20659722,52909.5515946,12149,90,119,NaN,CIRCLE ICRS 62.161446 53.360933 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d9010201/d901020100000specttagf.gif,3001001528,3001004710
spectrum,FUSE,FUV,,,UV,XY-Per,A0-3 IV-V,d1360101000,57.401417,38.982069,D136,Bouret,2,52914.3803125,52914.62368689,9511,90,119,NaN,CIRCLE ICRS 57.401417 38.982069 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d1360101/d136010100000specttagf.gif,3001001410,3001004661
spectrum,FUSE,FUV,,,UV,Y-Mus,IRREGULAR VARIABLES,d9010401000,196.450779,-65.512939,D901,Clayton,2,52737.52423611,52737.80878418,8585,90,119,NaN,CIRCLE ICRS 196.450779 -65.512939 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/d9010401/d901040100000specttagf.gif,3001001530,3001000805
spectrum,FUSE,FUV,,,UV,Y-Mus,IRREGULAR VARIABLES,u1086201000,196.450779,-65.512939,U108,Blair,2,53860.88002315,53861.06650219,12157,90,119,NaN,CIRCLE ICRS 196.450779 -65.512939 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/u1086201/u108620100000specttagf.gif,3001004831,3001002557
spectrum,FUSE,FUV,,,UV,YY-DRA,NOVA-LIKE,c0410201000,175.90975,71.689,C041,Szkody,2,52304.89532407,52305.72049145,53556,90,119,NaN,CIRCLE ICRS 175.90975 71.68899999999999 0.00416666666667,http://archive.stsci.edu/browse/previews/fuse/c0410201/c041020100000specttagf.gif,3001000890,3001004051
